150
10

35.700001	94.900002	
46.099998	28.900000	
83.400002	91.900002	
86.099998	89.000000	
38.799999	81.900002	
34.400002	3.000000	
62.700001	52.400002	
42.599998	41.099998	
9.600000	45.099998	
98.900002	57.700001	
34.400002	42.000000	
44.400002	53.799999	
37.000000	53.400002	
40.200001	57.700001	
43.500000	56.299999	
34.500000	54.700001	
37.599998	52.700001	
36.599998	52.000000	
35.700001	51.700001	
47.200001	42.000000	
44.099998	56.700001	
45.900002	52.200001	
31.799999	57.799999	
32.299999	55.400002	
42.500000	42.400002	
34.700001	51.299999	
34.200001	50.099998	
42.400002	48.599998	
35.799999	42.500000	
37.599998	48.500000	
36.000000	42.000000	
33.500000	48.299999	
32.099998	48.099998	
45.599998	48.500000	
45.000000	44.400002	
35.200001	53.799999	
44.099998	55.200001	
43.500000	44.700001	
43.099998	50.299999	
32.799999	51.700001	
38.000000	47.700001	
42.400002	54.200001	
44.500000	55.400002	
32.900002	47.500000	
37.400002	54.900002	
40.200001	50.900002	
46.700001	44.200001	
34.400002	56.599998	
36.500000	47.099998	
43.599998	46.799999	
41.200001	44.099998	
35.400002	58.900002	
45.000000	46.200001	
42.299999	48.299999	
36.799999	43.200001	
42.099998	53.400002	
34.500000	53.099998	
39.200001	53.799999	
40.700001	49.799999	
32.799999	56.099998	
35.599998	48.799999	
45.900002	48.700001	
60.700001	4.300000	
61.700001	4.900000	
66.599998	13.900000	
65.300003	11.600000	
64.900002	5.000000	
73.300003	11.200000	
64.199997	11.900000	
66.800003	0.000000	
66.699997	3.900000	
73.800003	10.100000	
67.599998	6.500000	
68.000000	9.500000	
76.099998	5.600000	
72.400002	6.400000	
76.000000	10.100000	
65.900002	0.000000	
69.300003	0.000000	
67.000000	13.100000	
75.800003	15.300000	
68.800003	0.100000	
70.599998	1.400000	
66.199997	2.500000	
73.400002	12.800000	
64.099998	14.700000	
74.199997	2.400000	
60.000000	6.700000	
61.700001	1.200000	
75.800003	0.000000	
71.199997	7.600000	
59.299999	8.900000	
65.699997	6.300000	
60.500000	7.500000	
73.699997	11.700000	
63.900002	14.400000	
69.500000	7.700000	
60.099998	6.100000	
73.199997	14.400000	
60.400002	5.300000	
75.699997	0.600000	
61.299999	7.200000	
62.500000	9.200000	
60.200001	12.000000	
63.599998	9.300000	
68.599998	0.000000	
61.299999	2.400000	
62.299999	4.200000	
68.599998	3.600000	
61.900002	12.500000	
64.500000	7.600000	
66.300003	14.900000	
60.400002	3.400000	
65.400002	15.400000	
62.900002	1.600000	
65.900002	3.500000	
36.900002	79.599998	
32.299999	79.099998	
33.900002	91.099998	
30.200001	85.099998	
25.500000	89.400002	
37.000000	85.599998	
26.299999	78.500000	
34.700001	86.599998	
35.799999	89.900002	
36.900002	83.599998	
33.400002	76.000000	
36.299999	81.000000	
39.200001	84.199997	
41.099998	84.699997	
24.200001	86.500000	
35.000000	83.500000	
29.400000	78.500000	
26.600000	88.599998	
33.400002	77.900002	
27.700001	79.599998	
26.100000	89.599998	
30.000000	83.300003	
26.500000	87.300003	
34.000000	88.000000	
31.500000	86.900002	
35.299999	83.699997	
36.200001	81.300003	
38.200001	75.800003	
40.700001	77.099998	
36.400002	76.099998	
35.400002	92.000000	
39.400002	92.300003	
37.099998	86.599998	
37.799999	77.199997	
26.700001	77.699997	
33.599998	85.699997	
26.700001	90.400002	
38.500000	89.199997	
39.200001	83.599998	
29.700001	85.199997	
39.099998	86.900002	
35.200001	78.599998	
27.700001	77.099998	
36.700001	82.800003	

150

4474
4474
4474
4474
4474
4474
4474
4474
4474
4474

14
19
10
10
18
15
14
17
12
15
14
19
13
16
18
19
14
15
10
11
14
13
15
20
20
16
11
16
19
11
18
13
19
20
13
11
15
11
20
13
14
19
13
16
16
10
11
18
11
20
16
14
18
12
19
16
10
11
15
11
12
15
10
12
11
13
11
19
18
15
19
12
17
12
19
14
14
16
15
10
14
19
19
18
17
14
11
12
12
12
13
19
19
13
20
12
18
12
16
10
14
18
17
17
17
14
13
19
20
11
16
14
19
17
12
15
12
11
18
20
16
11
14
12
11
11
18
18
10
16
17
13
12
16
17
18
11
19
16
13
20
10
18
20
20
11
15
20
15
10

100
100
100
100
100
100
100
100
100
100

10.000000

1

