200
10

56.000000	52.000000	
38.299999	89.900002	
39.400002	23.400000	
30.799999	94.599998	
95.199997	21.299999	
72.400002	25.900000	
96.099998	27.100000	
62.400002	68.300003	
8.500000	5.500000	
29.400000	91.099998	
11.800000	27.400000	
11.800000	31.700001	
7.000000	31.900000	
2.200000	21.700001	
8.200000	32.500000	
12.900000	23.799999	
11.800000	23.900000	
6.100000	27.600000	
6.500000	27.900000	
3.500000	26.400000	
11.200000	31.299999	
4.000000	30.700001	
8.900000	22.799999	
10.800000	25.100000	
10.200000	30.100000	
9.400000	31.900000	
9.400000	23.200001	
6.300000	23.200001	
5.700000	20.600000	
6.100000	21.100000	
1.200000	29.299999	
10.000000	30.400000	
11.400000	29.000000	
3.400000	31.700001	
4.300000	30.900000	
0.700000	25.000000	
6.400000	28.600000	
2.500000	29.400000	
2.800000	29.200001	
3.200000	25.000000	
0.100000	30.100000	
0.600000	20.100000	
9.000000	26.100000	
10.900000	22.100000	
8.600000	31.900000	
4.100000	22.500000	
3.600000	28.700001	
3.100000	22.500000	
8.900000	32.000000	
9.300000	24.700001	
12.600000	32.200001	
8.800000	21.900000	
2.300000	29.400000	
25.799999	51.500000	
23.000000	47.099998	
24.500000	46.700001	
32.099998	58.500000	
24.400000	53.000000	
29.100000	54.099998	
24.700001	57.000000	
31.000000	50.200001	
19.200001	46.599998	
32.000000	50.200001	
21.400000	46.400002	
23.600000	56.200001	
31.799999	51.000000	
21.600000	46.599998	
27.299999	52.099998	
31.700001	51.400002	
26.000000	49.799999	
25.700001	47.500000	
28.200001	56.799999	
24.400000	51.200001	
28.200001	58.599998	
28.500000	53.299999	
32.200001	53.000000	
24.500000	56.799999	
21.400000	57.500000	
30.500000	54.400002	
28.200001	51.700001	
20.299999	51.900002	
25.700001	49.000000	
24.299999	45.799999	
22.000000	56.500000	
21.700001	46.400002	
24.900000	51.799999	
24.100000	53.299999	
19.200001	51.500000	
30.900000	53.099998	
25.100000	54.599998	
27.299999	50.299999	
30.400000	52.799999	
29.700001	56.599998	
31.700001	46.299999	
20.299999	50.200001	
24.400000	50.400002	
69.500000	57.099998	
68.699997	55.000000	
66.400002	52.900002	
65.400002	49.099998	
73.699997	55.299999	
67.400002	55.200001	
67.000000	50.700001	
71.300003	55.400002	
73.599998	53.700001	
68.900002	60.000000	
65.000000	58.500000	
65.900002	56.500000	
73.800003	58.299999	
61.400002	56.099998	
71.300003	54.000000	
68.199997	57.900002	
61.099998	55.900002	
66.099998	51.799999	
72.599998	54.299999	
68.900002	56.599998	
72.800003	54.400002	
65.400002	52.500000	
61.599998	49.599998	
64.500000	55.000000	
62.500000	47.500000	
65.300003	56.799999	
65.900002	53.400002	
69.800003	53.900002	
65.099998	59.799999	
67.000000	48.400002	
61.599998	60.299999	
62.200001	50.299999	
70.300003	59.000000	
68.900002	54.200001	
63.099998	59.400002	
67.300003	49.200001	
63.000000	48.599998	
68.400002	50.700001	
73.099998	50.299999	
72.199997	47.700001	
67.400002	59.400002	
66.900002	50.599998	
70.000000	52.299999	
64.699997	53.500000	
62.900002	54.500000	
74.800003	96.699997	
64.199997	95.400002	
63.900002	89.900002	
65.599998	99.900002	
73.300003	90.400002	
70.099998	98.599998	
71.800003	96.900002	
72.000000	95.900002	
71.000000	95.800003	
72.000000	89.400002	
74.800003	99.900002	
75.099998	99.900002	
71.699997	99.900002	
71.599998	90.400002	
63.900002	99.900002	
72.900002	96.500000	
65.000000	98.699997	
70.900002	99.900002	
65.500000	98.900002	
66.699997	89.300003	
74.599998	92.500000	
72.099998	95.900002	
66.300003	99.900002	
65.300003	97.800003	
67.900002	97.699997	
67.599998	99.900002	
64.699997	99.900002	
75.500000	91.400002	
67.599998	90.199997	
76.599998	95.099998	
64.099998	97.000000	
73.000000	99.900002	
76.500000	90.500000	
56.799999	6.900000	
54.200001	11.200000	
51.299999	0.100000	
45.099998	8.400000	
54.900002	10.400000	
48.900002	4.900000	
49.500000	10.000000	
51.799999	4.000000	
49.000000	0.600000	
45.299999	6.100000	
46.400002	5.000000	
46.400002	1.700000	
56.900002	1.100000	
50.700001	0.000000	
54.000000	5.200000	
51.700001	1.900000	
48.799999	5.700000	
52.500000	6.200000	
46.599998	3.100000	
56.099998	2.700000	
53.000000	9.700000	
50.000000	0.000000	
51.200001	4.200000	
48.599998	0.000000	
51.500000	0.000000	
54.299999	2.300000	
56.099998	6.500000	
56.000000	3.700000	
51.200001	6.300000	
54.599998	4.100000	
46.400002	3.900000	
53.599998	0.000000	
48.900002	4.500000	
47.799999	10.300000	
47.599998	9.600000	
54.500000	10.900000	

150

6036
6036
6036
6036
6036
6036
6036
6036
6036
6036

18
13
13
14
16
17
15
10
11
20
15
13
15
20
20
20
17
18
10
10
20
11
16
20
15
16
13
16
15
14
14
13
14
20
20
20
18
19
15
10
12
14
18
15
19
16
12
17
20
17
11
16
16
12
18
19
10
16
10
13
15
11
16
20
13
11
10
14
18
17
18
16
11
17
12
20
12
13
14
16
15
13
16
15
19
15
10
20
10
15
14
15
17
16
19
19
20
17
13
15
16
16
11
12
10
15
11
19
13
10
17
12
18
17
18
17
17
16
18
16
15
19
19
20
20
17
20
14
18
15
19
19
15
16
16
20
15
10
17
15
12
13
13
12
18
11
18
15
18
13
12
14
13
13
11
13
14
16
11
19
17
10
15
12
12
15
10
16
12
17
11
18
12
11
13
12
11
11
15
15
16
10
18
20
17
19
10
18
17
10
18
11
11
19
19
10
15
16
12
18

100
100
100
100
100
100
100
100
100
100

10.000000

1

