2 100 15 2
600.0 75.0
1 -10.4 13.3 0.0 9.2 0.0 0.0 0.0 0.0 0.0
2 -10.6 -6.0 0.0 15.9 0.0 0.0 0.0 0.0 0.0
3 -8.6 -11.5 0.0 17.4 0.0 0.0 0.0 0.0 0.0
4 -10.4 5.4 0.0 19.4 0.0 0.0 0.0 0.0 0.0
5 -7.7 13.7 0.0 13.0 0.0 0.0 0.0 0.0 0.0
6 -4.4 -9.8 0.0 18.0 0.0 0.0 0.0 0.0 0.0
7 -4.0 13.8 0.0 6.0 0.0 0.0 0.0 0.0 0.0
8 -0.6 -13.8 0.0 21.6 0.0 0.0 0.0 0.0 0.0
9 7.1 -5.0 0.0 9.6 0.0 0.0 0.0 0.0 0.0
10 -11.1 0.1 0.0 31.5 0.0 0.0 0.0 0.0 0.0
11 -12.0 -5.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0
12 -1.3 4.9 0.0 12.4 0.0 0.0 0.0 0.0 0.0
13 17.7 18.1 0.0 11.5 0.0 0.0 0.0 0.0 0.0
14 -17.1 23.9 0.0 18.4 0.0 0.0 0.0 0.0 0.0
15 -19.7 -17.7 0.0 14.1 0.0 0.0 0.0 0.0 0.0
16 15.1 23.8 0.0 178.0 0.0 0.0 0.0 0.0 0.0
17 24.6 -18.4 0.0 207.0 0.0 0.0 0.0 0.0 0.0
