2 100 50 4
600.0 75.0
1 -10.6 5.5 0.0 24.6 0.0 0.0 0.0 0.0 0.0
2 0.9 -10.1 0.0 12.5 0.0 0.0 0.0 0.0 0.0
3 -0.2 2.4 0.0 12.8 0.0 0.0 0.0 0.0 0.0
4 -13.3 14.9 0.0 33.4 0.0 0.0 0.0 0.0 0.0
5 -0.1 4.4 0.0 10.1 0.0 0.0 0.0 0.0 0.0
6 9.2 9.1 0.0 33.3 0.0 0.0 0.0 0.0 0.0
7 -8.4 -8.7 0.0 26.9 0.0 0.0 0.0 0.0 0.0
8 -0.1 11.8 0.0 6.6 0.0 0.0 0.0 0.0 0.0
9 0.6 -10.1 0.0 8.6 0.0 0.0 0.0 0.0 0.0
10 -6.6 -1.6 0.0 27.2 0.0 0.0 0.0 0.0 0.0
11 7.9 4.8 0.0 6.4 0.0 0.0 0.0 0.0 0.0
12 4.0 -9.9 0.0 13.5 0.0 0.0 0.0 0.0 0.0
13 8.3 11.7 0.0 14.3 0.0 0.0 0.0 0.0 0.0
14 -2.7 4.5 0.0 29.4 0.0 0.0 0.0 0.0 0.0
15 5.3 -13.3 0.0 6.8 0.0 0.0 0.0 0.0 0.0
16 1.6 -7.2 0.0 23.2 0.0 0.0 0.0 0.0 0.0
17 -9.3 -9.9 0.0 15.0 0.0 0.0 0.0 0.0 0.0
18 -10.1 -1.4 0.0 10.9 0.0 0.0 0.0 0.0 0.0
19 2.4 -7.6 0.0 16.2 0.0 0.0 0.0 0.0 0.0
20 -9.7 -6.3 0.0 16.3 0.0 0.0 0.0 0.0 0.0
21 12.5 10.2 0.0 34.1 0.0 0.0 0.0 0.0 0.0
22 -14.0 -14.0 0.0 26.7 0.0 0.0 0.0 0.0 0.0
23 2.5 0.6 0.0 10.7 0.0 0.0 0.0 0.0 0.0
24 7.6 9.4 0.0 31.0 0.0 0.0 0.0 0.0 0.0
25 1.3 0.0 0.0 24.5 0.0 0.0 0.0 0.0 0.0
26 -0.5 -1.0 0.0 26.2 0.0 0.0 0.0 0.0 0.0
27 -12.8 -0.1 0.0 41.3 0.0 0.0 0.0 0.0 0.0
28 -0.2 -14.1 0.0 25.9 0.0 0.0 0.0 0.0 0.0
29 -8.2 9.6 0.0 27.1 0.0 0.0 0.0 0.0 0.0
30 -5.2 6.6 0.0 11.0 0.0 0.0 0.0 0.0 0.0
31 22.3 15.0 0.0 25.6 0.0 0.0 0.0 0.0 0.0
32 24.6 19.0 0.0 39.7 0.0 0.0 0.0 0.0 0.0
33 17.2 19.1 0.0 32.7 0.0 0.0 0.0 0.0 0.0
34 17.2 18.3 0.0 46.1 0.0 0.0 0.0 0.0 0.0
35 24.3 24.3 0.0 11.2 0.0 0.0 0.0 0.0 0.0
36 -20.0 23.8 0.0 23.8 0.0 0.0 0.0 0.0 0.0
37 -18.5 23.0 0.0 18.3 0.0 0.0 0.0 0.0 0.0
38 -23.6 16.4 0.0 8.9 0.0 0.0 0.0 0.0 0.0
39 -24.1 20.9 0.0 8.1 0.0 0.0 0.0 0.0 0.0
40 -19.9 17.7 0.0 5.7 0.0 0.0 0.0 0.0 0.0
41 -24.3 -20.6 0.0 8.5 0.0 0.0 0.0 0.0 0.0
42 -17.3 -24.3 0.0 9.7 0.0 0.0 0.0 0.0 0.0
43 -16.3 -20.3 0.0 7.3 0.0 0.0 0.0 0.0 0.0
44 -24.1 -20.2 0.0 32.2 0.0 0.0 0.0 0.0 0.0
45 -24.3 -21.6 0.0 31.2 0.0 0.0 0.0 0.0 0.0
46 19.8 -23.8 0.0 23.8 0.0 0.0 0.0 0.0 0.0
47 23.7 -15.3 0.0 12.3 0.0 0.0 0.0 0.0 0.0
48 20.1 -21.4 0.0 23.1 0.0 0.0 0.0 0.0 0.0
49 21.8 -22.6 0.0 28.4 0.0 0.0 0.0 0.0 0.0
50 18.9 -15.7 0.0 5.1 0.0 0.0 0.0 0.0 0.0
51 22.5 23.1 0.0 324.0 0.0 0.0 0.0 0.0 0.0
52 -20.1 15.3 0.0 195.0 0.0 0.0 0.0 0.0 0.0
53 -20.2 -20.3 0.0 338.0 0.0 0.0 0.0 0.0 0.0
54 24.6 -21.0 0.0 186.0 0.0 0.0 0.0 0.0 0.0
