2 100 50 5
600.0 75.0
1 -13.4 -4.8 0.0 35.0 0.0 0.0 0.0 0.0 0.0
2 -8.2 -14.1 0.0 8.3 0.0 0.0 0.0 0.0 0.0
3 -6.9 9.3 0.0 19.8 0.0 0.0 0.0 0.0 0.0
4 0.1 -7.9 0.0 13.9 0.0 0.0 0.0 0.0 0.0
5 2.9 -14.3 0.0 15.1 0.0 0.0 0.0 0.0 0.0
6 0.8 -10.3 0.0 14.3 0.0 0.0 0.0 0.0 0.0
7 7.2 0.1 0.0 27.9 0.0 0.0 0.0 0.0 0.0
8 -14.5 -7.3 0.0 26.1 0.0 0.0 0.0 0.0 0.0
9 13.4 10.8 0.0 14.5 0.0 0.0 0.0 0.0 0.0
10 -0.9 14.4 0.0 30.1 0.0 0.0 0.0 0.0 0.0
11 5.0 -4.3 0.0 21.6 0.0 0.0 0.0 0.0 0.0
12 -4.7 0.2 0.0 24.0 0.0 0.0 0.0 0.0 0.0
13 -4.2 1.8 0.0 13.1 0.0 0.0 0.0 0.0 0.0
14 11.5 -10.7 0.0 4.0 0.0 0.0 0.0 0.0 0.0
15 6.8 9.7 0.0 8.9 0.0 0.0 0.0 0.0 0.0
16 1.7 -0.8 0.0 19.4 0.0 0.0 0.0 0.0 0.0
17 -14.2 5.5 0.0 14.5 0.0 0.0 0.0 0.0 0.0
18 -6.8 -13.8 0.0 16.3 0.0 0.0 0.0 0.0 0.0
19 6.6 12.2 0.0 21.5 0.0 0.0 0.0 0.0 0.0
20 12.1 -10.0 0.0 24.1 0.0 0.0 0.0 0.0 0.0
21 2.0 8.2 0.0 62.7 0.0 0.0 0.0 0.0 0.0
22 -9.7 -13.3 0.0 16.2 0.0 0.0 0.0 0.0 0.0
23 -11.4 13.8 0.0 32.0 0.0 0.0 0.0 0.0 0.0
24 6.7 13.8 0.0 57.4 0.0 0.0 0.0 0.0 0.0
25 -7.5 -14.6 0.0 9.6 0.0 0.0 0.0 0.0 0.0
26 5.5 -10.9 0.0 23.2 0.0 0.0 0.0 0.0 0.0
27 8.1 9.1 0.0 19.7 0.0 0.0 0.0 0.0 0.0
28 3.1 12.4 0.0 42.6 0.0 0.0 0.0 0.0 0.0
29 12.1 11.8 0.0 19.0 0.0 0.0 0.0 0.0 0.0
30 -9.8 4.7 0.0 44.9 0.0 0.0 0.0 0.0 0.0
31 16.3 22.0 0.0 11.8 0.0 0.0 0.0 0.0 0.0
32 23.0 18.4 0.0 18.7 0.0 0.0 0.0 0.0 0.0
33 16.8 16.3 0.0 16.0 0.0 0.0 0.0 0.0 0.0
34 22.1 24.4 0.0 50.7 0.0 0.0 0.0 0.0 0.0
35 24.6 16.6 0.0 46.0 0.0 0.0 0.0 0.0 0.0
36 -16.7 22.8 0.0 11.5 0.0 0.0 0.0 0.0 0.0
37 -20.2 20.4 0.0 11.9 0.0 0.0 0.0 0.0 0.0
38 -15.2 19.1 0.0 20.2 0.0 0.0 0.0 0.0 0.0
39 -15.3 24.6 0.0 12.7 0.0 0.0 0.0 0.0 0.0
40 -22.6 20.0 0.0 15.3 0.0 0.0 0.0 0.0 0.0
41 -23.1 -19.9 0.0 9.5 0.0 0.0 0.0 0.0 0.0
42 -19.7 -23.1 0.0 10.7 0.0 0.0 0.0 0.0 0.0
43 -24.1 -19.7 0.0 32.7 0.0 0.0 0.0 0.0 0.0
44 -20.5 -20.5 0.0 6.5 0.0 0.0 0.0 0.0 0.0
45 -24.4 -16.3 0.0 20.3 0.0 0.0 0.0 0.0 0.0
46 17.6 -21.4 0.0 25.6 0.0 0.0 0.0 0.0 0.0
47 20.6 -15.2 0.0 9.2 0.0 0.0 0.0 0.0 0.0
48 19.1 -21.3 0.0 18.5 0.0 0.0 0.0 0.0 0.0
49 22.6 -23.2 0.0 13.4 0.0 0.0 0.0 0.0 0.0
50 16.8 -17.0 0.0 15.8 0.0 0.0 0.0 0.0 0.0
51 17.5 15.1 0.0 330.0 0.0 0.0 0.0 0.0 0.0
52 -18.2 16.4 0.0 196.0 0.0 0.0 0.0 0.0 0.0
53 -19.0 24.1 0.0 187.0 0.0 0.0 0.0 0.0 0.0
54 -23.3 -18.4 0.0 175.0 0.0 0.0 0.0 0.0 0.0
55 16.3 -18.0 0.0 352.0 0.0 0.0 0.0 0.0 0.0
